,X,Y,Z,Classification
12610690,1176938.21,1883758.33,626.77,5
12610735,1176938.22,1884307.7,594.59,2
12611127,1176938.29,1884977.11,593.63,2
12611380,1176938.33,1882902.71,597.44,2
12611386,1176938.33,1882766.99,638.0,6
12611464,1176938.35,1884275.84,594.6800000000001,2
12611559,1176938.36,1882669.36,596.65,7
12611639,1176938.3800000001,1883064.94,631.12,5
12611843,1176938.42,1884919.67,607.16,4
12611964,1176938.44,1883178.72,594.11,2
12612026,1176938.45,1882718.58,637.33,6
12612094,1176938.47,1884206.55,594.72,2
12612151,1176938.48,1883856.59,606.86,6
12612603,1176938.56,1882973.57,621.95,5
12612625,1176938.57,1884138.69,594.8000000000001,2
12612704,1176938.58,1883092.24,605.7,4
12612891,1176938.61,1882897.74,597.0500000000001,2
12612973,1176938.6300000001,1884752.59,593.83,2
12613285,1176938.69,1884950.24,622.61,5
12613382,1176938.7,1882659.44,636.11,6
12613494,1176938.73,1884943.94,631.26,5
12614039,1176938.84,1882898.77,627.38,5
12614352,1176938.93,1882609.01,595.46,2
12614601,1176939.01,1884956.34,593.74,2
12614665,1176939.02,1883754.47,610.6,4
12614914,1176939.08,1882781.05,627.65,5
12615003,1176939.1,1882891.23,595.91,2
12615242,1176939.16,1884508.49,593.47,2
12615305,1176939.17,1883599.27,594.63,2
12615419,1176939.19,1883089.69,604.95,4
12615785,1176939.26,1882686.04,637.02,5
12616329,1176939.35,1883098.33,603.19,3
12616582,1176939.3900000001,1883746.83,605.91,4
12616622,1176939.4000000001,1884952.27,631.5,5
12616713,1176939.41,1882902.8800000001,629.9300000000001,5
12616736,1176939.42,1884950.31,616.2,5
12616898,1176939.44,1882908.43,641.15,6
12616914,1176939.44,1882547.92,609.15,4
12617707,1176939.61,1883713.2,594.61,3
12618090,1176939.7,1884646.43,593.67,2
12618314,1176939.75,1883876.69,609.38,6
12618492,1176939.79,1883906.1600000001,594.36,2
12618593,1176939.81,1882722.82,637.85,5
12618846,1176939.87,1884594.4000000001,593.64,2
12619099,1176939.92,1884863.73,593.6800000000001,2
12619112,1176939.92,1883097.05,603.42,3
12619295,1176939.96,1883756.35,619.78,5
12619488,1176940.0,1884803.8800000001,593.8100000000001,2
12620522,1176940.22,1884721.54,593.79,2
12620708,1176940.26,1882794.32,639.92,5
12620714,1176940.26,1882532.97,633.79,5
12620804,1176940.29,1884925.3800000001,622.4300000000001,5
12620858,1176940.3,1882860.77,637.44,5
12621069,1176940.35,1883062.2,639.16,5
12621151,1176940.37,1883618.12,610.61,6
12622021,1176940.56,1883744.4000000001,613.14,4
12622130,1176940.58,1883764.17,622.0,5
12622583,1176940.67,1884216.61,594.74,2
12622739,1176940.7,1883817.93,594.57,2
12622843,1176940.72,1883763.12,611.52,4
12623421,1176940.83,1884780.75,593.96,2
12623946,1176940.93,1883604.3,610.5500000000001,6
12624044,1176940.95,1884011.62,594.76,2
12624054,1176940.95,1883627.42,610.5,6
12624357,1176941.02,1883633.24,610.5600000000001,6
12625140,1176941.22,1882790.49,621.54,5
12625161,1176941.23,1884915.12,593.64,2
12625234,1176941.24,1882898.6,597.08,2
12625322,1176941.26,1882881.95,595.16,2
12625727,1176941.36,1884501.98,593.45,2
12625743,1176941.36,1883515.32,595.04,2
12625791,1176941.37,1883753.17,609.22,4
12625996,1176941.41,1882526.29,596.91,2
12626241,1176941.46,1883088.3800000001,603.76,3
12626491,1176941.51,1883737.35,604.92,4
12626620,1176941.53,1882544.58,635.77,6
12627015,1176941.62,1884750.32,593.82,2
12627376,1176941.7,1884740.2,593.78,2
12627682,1176941.77,1884392.1500000001,594.3000000000001,2
12627693,1176941.77,1882866.37,641.95,6
12627912,1176941.82,1882701.96,639.21,5
12628455,1176941.97,1883235.81,613.65,5
12628518,1176941.98,1882517.35,609.09,4
12628840,1176942.06,1883875.23,609.1,6
12629287,1176942.1500000001,1883742.59,615.23,5
12629335,1176942.16,1884488.25,593.08,2
12629388,1176942.17,1884516.4000000001,593.53,2
12629678,1176942.22,1884498.33,593.35,2
12630138,1176942.31,1883647.73,610.42,6
12630474,1176942.3800000001,1882693.76,595.23,2
12630494,1176942.3900000001,1883634.68,610.4300000000001,6
12630537,1176942.4000000001,1883744.35,613.21,4
12630544,1176942.4000000001,1883321.6400000001,616.7,6
12630807,1176942.47,1884926.3800000001,621.7,5
12631180,1176942.56,1883766.17,612.61,4
12631239,1176942.57,1882522.36,636.54,5
12631303,1176942.59,1883594.87,594.46,2
12631335,1176942.6,1884581.45,593.53,2
12631556,1176942.6500000001,1884268.6,594.67,2
12631628,1176942.66,1883058.11,637.38,5
12631827,1176942.7,1883062.99,641.02,5
12631895,1176942.71,1882719.35,635.39,5
12631902,1176942.72,1884885.48,593.8000000000001,2
12631932,1176942.72,1883044.83,643.69,6
12632122,1176942.76,1884930.45,623.09,5
12632691,1176942.8800000001,1884525.08,593.39,2
12632743,1176942.8900000001,1884804.54,593.86,2
12632752,1176942.8900000001,1883887.98,632.99,5
12632870,1176942.91,1882629.57,638.26,6
12633229,1176942.98,1883083.75,607.32,4
12633423,1176943.03,1884435.52,593.35,2
12633440,1176943.03,1883083.71,605.63,4
12633536,1176943.06,1884951.77,632.08,5
12634261,1176943.24,1884921.43,621.25,5
12634360,1176943.26,1882688.27,595.3100000000001,2
12634426,1176943.28,1882802.95,641.73,5
12635045,1176943.44,1883064.43,639.1,5
12635105,1176943.46,1884886.4100000001,621.35,5
12635453,1176943.53,1884494.0,593.3000000000001,2
12635531,1176943.54,1882546.6,598.12,1
12635738,1176943.58,1882511.8900000001,613.0600000000001,4
12636213,1176943.68,1883751.81,607.29,4
12636246,1176943.68,1882653.08,634.3000000000001,6
12636338,1176943.7,1883070.4000000001,614.27,4
12636511,1176943.73,1882984.94,643.95,5
12636801,1176943.78,1882598.6400000001,638.86,5
12636854,1176943.79,1882622.4100000001,639.4,5
12636904,1176943.81,1884720.85,593.78,2
12637086,1176943.84,1882859.97,642.79,5
12637147,1176943.86,1884039.1,594.83,2
12637749,1176943.99,1882901.8800000001,633.04,5
12637786,1176944.0,1884663.78,593.7,2
12637874,1176944.02,1884649.36,593.77,2
12637917,1176944.03,1883886.5,594.46,1
12638235,1176944.12,1882720.6500000001,641.17,6
12638261,1176944.1300000001,1883064.71,627.74,5
12638447,1176944.18,1882772.6,619.58,5
12638535,1176944.2,1882603.68,639.24,5
12638638,1176944.23,1883756.8900000001,606.96,4
12638936,1176944.3,1883036.55,634.27,6
12638968,1176944.31,1883389.55,616.14,6
12639129,1176944.34,1883029.24,634.3100000000001,6
12639244,1176944.37,1884116.2,594.85,2
12639291,1176944.3800000001,1883753.9000000001,609.0500000000001,4
12639332,1176944.3900000001,1884948.6600000001,631.16,5
12639691,1176944.46,1882993.0,618.23,5
12639878,1176944.51,1883721.93,594.4,2
12639882,1176944.51,1883332.46,616.39,6
12640093,1176944.56,1883653.34,610.2,6
12640880,1176944.76,1884922.17,620.63,5
12641004,1176944.79,1884272.94,594.66,2
12641139,1176944.82,1882512.99,607.51,4
12641248,1176944.85,1883454.55,615.9,6
12641286,1176944.86,1883847.79,606.57,6
12641428,1176944.8800000001,1882518.53,597.15,2
12641541,1176944.91,1883760.82,611.61,4
12641568,1176944.91,1882736.01,634.35,5
12641578,1176944.92,1884958.58,626.71,5
12642083,1176945.01,1883000.05,644.48,5
12642234,1176945.03,1882699.75,596.07,2
12642413,1176945.06,1882624.7,640.21,6
12642565,1176945.09,1883005.37,634.44,5
12642566,1176945.09,1882988.4100000001,644.36,5
12642830,1176945.1400000001,1882772.81,616.96,5
12642842,1176945.1500000001,1884959.24,614.4300000000001,5
12643110,1176945.2,1884952.1,629.92,5
12643486,1176945.28,1884020.17,594.87,2
12643531,1176945.29,1884345.19,594.36,2
12643554,1176945.3,1884962.52,617.9300000000001,5
12643618,1176945.31,1882878.75,643.41,5
12643698,1176945.33,1882522.1300000001,638.65,5
12643939,1176945.4000000001,1882521.28,638.71,5
12643944,1176945.41,1884932.5,627.67,5
12644073,1176945.45,1883932.81,594.6,2
12644233,1176945.5,1883275.59,594.0600000000001,2
12644405,1176945.56,1883065.31,638.08,5
12644555,1176945.61,1884889.3900000001,618.77,5
12644558,1176945.61,1884529.32,593.53,2
12644573,1176945.61,1883089.58,605.85,4
12644708,1176945.6400000001,1882722.11,641.89,6
12644750,1176945.66,1884553.99,593.67,2
12644789,1176945.67,1884891.95,593.79,2
12644900,1176945.69,1882726.71,634.24,6
12644920,1176945.7,1883757.76,620.76,5
12645197,1176945.76,1883844.77,594.13,2
12645294,1176945.78,1884137.85,594.91,2
12645444,1176945.81,1882904.74,643.84,6
12645480,1176945.82,1883087.7,594.71,2
12645717,1176945.87,1882514.26,612.46,4
12645869,1176945.9000000001,1882631.97,634.26,6
12646083,1176945.95,1882680.56,596.37,2
12646090,1176945.96,1884960.07,621.63,5
12646300,1176946.0,1883333.35,616.13,6
12646343,1176946.01,1883661.4100000001,610.1,6
12646640,1176946.08,1882533.01,634.24,6
12646649,1176946.09,1884937.98,618.87,5
12646664,1176946.09,1883602.1600000001,610.15,6
12646817,1176946.12,1882827.57,635.79,5
12647705,1176946.31,1883073.1500000001,622.24,5
12647822,1176946.34,1884942.76,614.49,5
12647917,1176946.35,1883057.24,633.0600000000001,5
12648284,1176946.43,1884241.1300000001,594.72,2
12648345,1176946.44,1883491.46,595.26,2
12648632,1176946.5,1883372.17,615.87,6
12648844,1176946.54,1882694.9000000001,595.35,2
12648969,1176946.57,1883004.11,634.9300000000001,5
12649231,1176946.6400000001,1884022.34,594.88,2
12649263,1176946.6400000001,1882642.95,634.29,6
12649323,1176946.66,1883713.97,595.11,3
12649445,1176946.69,1883073.03,607.16,4
12649677,1176946.76,1882925.3800000001,634.36,6
12650068,1176946.8900000001,1883596.4000000001,610.1800000000001,6
12650363,1176946.98,1884891.27,613.01,4
12650813,1176947.09,1882509.37,612.4,4
12650848,1176947.1,1883041.54,634.29,6
12650882,1176947.11,1883761.52,625.04,5
12651054,1176947.1500000001,1884508.5,593.52,2
12651310,1176947.2,1883069.04,631.54,5
12651484,1176947.24,1884148.04,594.99,2
12651496,1176947.24,1883413.43,615.63,6
12651531,1176947.24,1883000.75,645.03,5
12651925,1176947.31,1882610.87,641.34,5
12652123,1176947.35,1882998.8900000001,597.33,2
12652815,1176947.49,1884881.18,618.09,5
12652845,1176947.49,1882879.5,644.11,5
12653071,1176947.55,1882860.35,637.41,5
12653445,1176947.6400000001,1884275.92,594.6800000000001,2
12653452,1176947.6400000001,1883194.3900000001,604.9,4
12653572,1176947.67,1882749.74,634.35,6
12653589,1176947.68,1884619.7,593.76,2
12653667,1176947.7,1882898.34,623.6800000000001,5
12653678,1176947.71,1884655.05,593.78,2
12653742,1176947.73,1884895.35,620.78,5
12654725,1176947.96,1883068.31,612.85,4
12654880,1176948.0,1882592.78,641.28,5
12654975,1176948.03,1883753.28,619.92,5
12655018,1176948.04,1883766.04,595.13,2
12655171,1176948.08,1882598.51,641.3100000000001,5
12655353,1176948.1300000001,1883657.12,609.9300000000001,6
12656517,1176948.43,1884286.05,594.74,2
12656738,1176948.48,1884952.82,623.45,5
12657191,1176948.56,1883047.28,634.32,5
12657338,1176948.59,1882624.27,634.19,5
12657712,1176948.67,1884139.3,594.9300000000001,2
12658379,1176948.8,1883476.96,594.72,7
12658382,1176948.8,1883336.87,615.67,6
12658545,1176948.84,1883662.1500000001,609.86,6
12658819,1176948.91,1883599.31,610.02,6
12659323,1176949.05,1884611.68,593.77,2
12659432,1176949.08,1884906.02,624.9300000000001,5
12659626,1176949.1300000001,1882816.85,634.32,5
12659815,1176949.19,1883845.6500000001,606.46,6
12660027,1176949.25,1884879.76,593.67,2
12660103,1176949.27,1883199.75,593.54,2
12660392,1176949.35,1883043.04,634.33,6
12660497,1176949.3800000001,1883076.46,607.07,4
12660551,1176949.3900000001,1882692.31,642.98,5
12661478,1176949.61,1883075.24,595.4300000000001,2
12662091,1176949.76,1884042.54,594.89,2
12662095,1176949.76,1883946.6400000001,594.61,2
12662746,1176949.93,1884935.99,616.04,5
12662831,1176949.94,1882871.73,596.88,2
12662909,1176949.96,1882531.46,597.22,2
12663075,1176950.0,1882749.76,634.4,6
12663181,1176950.03,1884212.33,594.8100000000001,2
12663878,1176950.18,1883077.26,606.98,4
12664063,1176950.22,1882945.5,634.35,6
12664084,1176950.23,1883699.68,609.65,6
12664399,1176950.3,1882937.6400000001,634.42,6
12664437,1176950.31,1882888.77,644.86,5
12664488,1176950.33,1884930.86,617.61,5
12664852,1176950.43,1884606.6300000001,593.77,2
12664861,1176950.43,1882984.21,614.42,4
12664874,1176950.44,1884905.44,625.57,5
12665186,1176950.53,1884343.03,594.39,2
12665258,1176950.55,1883857.29,606.88,6
12665346,1176950.58,1884889.02,611.65,4
12665428,1176950.6,1884241.26,594.71,2
12665437,1176950.6,1883572.33,594.84,2
12665619,1176950.66,1884277.96,594.69,2
12665974,1176950.74,1883487.58,603.91,3
12666251,1176950.8,1883828.9000000001,594.08,2
12666297,1176950.81,1884158.1,594.98,2
12666745,1176950.8900000001,1882978.62,596.14,2
12666954,1176950.93,1882634.95,634.29,6
12667054,1176950.95,1883061.29,622.25,5
12667109,1176950.96,1882579.02,642.67,6
12667302,1176951.01,1884955.77,625.53,5
12667367,1176951.02,1883063.61,635.79,5
12667663,1176951.1,1883068.25,596.1,2
12667771,1176951.1300000001,1882512.93,613.41,4
12667831,1176951.1500000001,1882683.24,596.22,2
12667955,1176951.19,1883704.02,591.29,2
12668083,1176951.23,1884978.59,593.63,2
12668319,1176951.28,1882840.79,634.42,6
12668361,1176951.29,1882506.72,605.23,3
12668634,1176951.36,1882513.6300000001,596.63,2
12668802,1176951.4000000001,1882623.33,636.25,5
12668865,1176951.42,1883766.01,611.74,4
12669369,1176951.53,1883040.09,634.36,6
12669450,1176951.55,1883765.87,613.1800000000001,4
12669532,1176951.56,1882870.99,596.82,1
12669662,1176951.59,1883085.1300000001,606.9300000000001,4
12669948,1176951.6500000001,1883096.23,604.17,3
12669998,1176951.66,1883077.33,611.03,4
12670124,1176951.69,1883193.08,615.74,5
12670677,1176951.83,1884052.71,594.92,2
12670835,1176951.8800000001,1883974.72,594.6800000000001,2
12671282,1176952.01,1884624.79,593.82,2
12671401,1176952.04,1884962.1,593.8000000000001,2
12671446,1176952.05,1884937.49,614.58,5
12672135,1176952.19,1883067.26,617.77,5
12672147,1176952.19,1882997.04,646.02,5
12672157,1176952.19,1882724.6,634.37,6
12672206,1176952.2,1882803.1600000001,596.11,2
12672311,1176952.23,1883760.92,613.03,4
12673133,1176952.41,1883791.28,593.87,2
12673609,1176952.53,1882533.12,634.29,6
12673856,1176952.59,1882508.93,610.4300000000001,4
12674001,1176952.6300000001,1883203.5,609.42,4
12674034,1176952.6400000001,1883599.95,609.63,6
12674281,1176952.71,1883986.95,594.73,2
12674288,1176952.71,1883282.07,594.2,2
12674295,1176952.71,1883064.43,635.6,5
12674550,1176952.79,1884228.18,594.78,2
12675374,1176952.96,1883006.58,646.15,6
12675438,1176952.97,1882966.79,646.04,5
12675543,1176953.0,1884455.07,593.12,2
12675869,1176953.06,1883767.44,595.13,2
12676345,1176953.1500000001,1883776.86,594.97,2
12676975,1176953.31,1882549.72,634.36,6
12677008,1176953.32,1882714.3900000001,597.45,2
12677043,1176953.34,1884983.01,593.45,2
12677063,1176953.34,1883701.02,609.39,6
12677083,1176953.35,1884948.2,620.2,5
12677217,1176953.3800000001,1883191.76,616.57,5
12677285,1176953.4000000001,1883265.45,593.82,2
12677321,1176953.41,1883590.49,612.5,6
12677388,1176953.43,1884629.61,593.88,2
12677661,1176953.5,1882679.8,596.9300000000001,3
12677951,1176953.58,1882510.26,604.36,3
12677969,1176953.59,1884494.05,593.36,2
12677972,1176953.59,1883843.29,593.98,2
12678138,1176953.6300000001,1884572.01,593.61,2
12678241,1176953.6500000001,1883863.6300000001,607.0600000000001,4
12678706,1176953.74,1883043.6400000001,634.4,5
12679037,1176953.81,1882928.92,634.47,6
12679236,1176953.86,1883065.35,596.48,2
12679313,1176953.8800000001,1883661.4100000001,609.44,6
12679323,1176953.8800000001,1883056.57,597.58,2
12679431,1176953.91,1883755.7,595.0,2
12679573,1176953.94,1883072.85,607.73,4
12679604,1176953.95,1883053.07,616.22,4
12679899,1176954.02,1883639.17,609.48,6
12680042,1176954.06,1884314.86,594.54,2
12680069,1176954.07,1884893.78,630.07,5
12680453,1176954.16,1884717.94,593.98,2
12680470,1176954.16,1883058.47,646.48,5
12681030,1176954.28,1884951.19,617.89,5
12681215,1176954.31,1884835.75,593.62,2
12681237,1176954.31,1883198.4000000001,593.52,2
12681517,1176954.36,1882956.35,634.6800000000001,5
12681826,1176954.42,1884181.98,594.88,2
12682010,1176954.45,1883187.49,611.83,4
12682081,1176954.46,1883041.02,636.27,5
12682172,1176954.49,1884895.71,605.29,4
12682737,1176954.6300000001,1883025.98,643.51,5
12682770,1176954.6400000001,1882884.48,645.7,5
12682794,1176954.6500000001,1883722.67,594.28,2
12683028,1176954.71,1882570.7,634.29,5
12683319,1176954.79,1882802.86,645.46,5
12683327,1176954.8,1884910.28,626.12,5
12683337,1176954.8,1883659.43,609.37,6
12683365,1176954.8,1882668.99,597.8000000000001,2
12683371,1176954.81,1884939.59,616.96,5
12683397,1176954.81,1882832.87,634.44,6
12683426,1176954.82,1883584.67,594.52,2
12683480,1176954.83,1882808.6300000001,645.5,5
12684676,1176955.1,1883023.6400000001,634.48,5
12684795,1176955.1300000001,1883789.93,593.95,2
12684972,1176955.16,1883368.79,614.5600000000001,6
12684996,1176955.16,1882778.4000000001,622.57,5
12685008,1176955.17,1884453.59,593.09,2
12685159,1176955.19,1883080.51,595.2,2
12685392,1176955.23,1883077.92,607.42,4
12686054,1176955.36,1884069.29,594.99,2
12686211,1176955.3900000001,1884030.36,595.0,2
12686404,1176955.43,1882547.6300000001,634.32,6
12686441,1176955.45,1884934.86,612.4300000000001,4
12686686,1176955.5,1883597.83,609.45,6
12686760,1176955.51,1882702.73,596.52,2
12686765,1176955.51,1882550.34,634.41,6
12686815,1176955.52,1882528.56,634.3100000000001,5
12687310,1176955.6500000001,1883274.85,594.04,2
12687483,1176955.7,1883927.07,594.47,2
12687962,1176955.82,1883068.24,620.33,5
12689252,1176956.1500000001,1882944.81,646.03,5
12689345,1176956.18,1883297.31,614.66,6
12689591,1176956.25,1883944.4000000001,594.59,2
12689619,1176956.25,1882531.29,643.7,6
12689718,1176956.28,1882987.77,624.82,5
12689753,1176956.29,1882787.1500000001,621.1,5
12689853,1176956.32,1882799.24,645.71,5
12690101,1176956.3800000001,1882760.67,634.4,5
12690136,1176956.3900000001,1883065.6300000001,634.25,5
12690636,1176956.49,1884892.48,619.09,5
12691428,1176956.62,1883099.34,594.39,2
12691926,1176956.71,1883077.81,607.16,4
12692201,1176956.77,1882955.6600000001,634.71,5
12692515,1176956.85,1882529.1600000001,644.35,6
12693323,1176957.09,1883200.53,593.41,2
12693336,1176957.1,1884905.79,593.57,2
12693473,1176957.1500000001,1884940.33,593.38,2
12693557,1176957.17,1883065.04,638.58,5
12693642,1176957.19,1883486.5,613.69,6
12693651,1176957.19,1882990.43,624.21,5
12693714,1176957.21,1884808.18,593.7,2
12693717,1176957.21,1884206.57,594.88,2
